POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
4.076311,2.517414,1.056515,0.90196,0.322913,104.312393,30.155636,5.7473,2.413571,0.661617,2.862658,1.150218,0.679986,0.645701,0.279852,3.649694,3.071291,1.21536,0.892713,0.48731,2.693633,1.673246,2.064935,1.485418,1.036215,1.382286,1.303104,0.65685,0.263016,0.202125,147.90657,41.315929,19.308252,8.537274,3.63728,1.452702,0.583797,0.052836,0.239913,0.253109,3.123201,1.082107,0.216038,0.344269,0.260464,4.447356,1.234724,0.623822,1.136402,0.596339,6.088458,1.786129,0.606531,0.928281,0.590836,5.81979,1.821483,0.78453,1.372694,0.595362,8.686348,1.813698,1.731202,0.890473,0.488983,4.616689,2.791768,0.837462,0.946505,0.420673
4.721536,2.785483,1.011939,1.010895,0.318638,145.756531,39.014515,7.534147,2.985844,0.74682,3.237705,1.20425,0.645169,0.648558,0.251622,3.508909,3.334225,1.125094,0.98478,0.467006,2.954512,1.870796,2.106199,1.439475,1.046828,1.305488,1.387881,0.662623,0.251904,0.202196,134.427811,37.564671,17.229607,7.65272,3.265335,1.311384,0.61377,0.0618,0.218629,0.252579,2.605779,1.213992,0.204474,0.308364,0.247985,3.968062,1.705759,0.813396,1.103792,0.587746,5.813427,2.149372,0.761656,0.93671,0.571691,6.253987,1.993987,0.861998,1.384905,0.554087,10.022777,2.525382,1.852428,0.956688,0.495395,4.981589,3.201481,0.845658,1.035624,0.430784
5.145805,2.756698,0.934281,1.061005,0.318133,181.003876,44.784534,8.982141,3.281837,0.816168,3.457439,1.141382,0.588515,0.617695,0.222307,4.036325,3.345622,1.026442,1.034777,0.44618,3.251181,1.871688,2.031507,1.368135,1.046327,1.299509,1.32672,0.628936,0.231691,0.206925,105.142838,29.148132,13.091367,5.878233,2.525649,1.178979,0.624472,0.078168,0.193882,0.251673,2.160085,1.296798,0.222357,0.274272,0.237788,3.50682,2.193113,1.055173,1.004378,0.568796,5.645979,2.451549,0.964758,0.915574,0.558967,6.455461,2.003911,0.932919,1.299203,0.525823,10.814519,3.117125,1.985707,0.980758,0.522918,5.175496,3.317551,0.864816,1.076053,0.445725
5.013326,2.43127,0.820258,1.032555,0.32022,196.763062,45.310371,9.587521,3.185345,0.852107,3.281588,0.975782,0.514102,0.562326,0.200665,4.647623,3.168952,1.00668,1.038856,0.427775,3.213686,1.667961,1.836943,1.273603,1.037439,1.218835,1.137628,0.571001,0.208577,0.216955,68.589584,18.940472,8.276137,3.808979,1.668559,0.982862,0.611954,0.097551,0.172124,0.252928,1.717733,1.31757,0.26075,0.248845,0.233071,2.954476,2.59447,1.267755,0.86059,0.546032,5.34774,2.609895,1.1287,0.877054,0.559207,6.005206,1.862672,0.956615,1.139801,0.52239,10.742275,3.424276,2.072821,0.954877,0.567388,4.863303,3.108645,0.873438,1.058625,0.463729
4.416188,1.917206,0.696369,0.93554,0.322533,183.175034,40.514874,9.161401,2.721071,0.852801,2.869574,0.757456,0.437942,0.499848,0.191644,5.563666,2.901532,1.159717,1.011105,0.412635,2.991919,1.345071,1.560456,1.180174,1.023329,1.105479,0.882037,0.512345,0.190338,0.230072,36.617378,9.970611,4.188512,2.041938,0.943993,0.777439,0.575447,0.116828,0.158741,0.257945,1.363418,1.277953,0.315249,0.236211,0.238936,2.411727,2.808855,1.389365,0.712031,0.532305,4.955128,2.590738,1.199894,0.841151,0.579738,5.140453,1.633745,0.918576,0.957978,0.545309,9.79624,3.402379,2.072887,0.892708,0.622451,4.20487,2.656413,0.866563,0.997908,0.484986
3.504607,1.393799,0.573824,0.803736,0.322706,144.836746,32.252995,7.891405,2.04661,0.829303,2.28479,0.558511,0.366977,0.444821,0.194137,6.675894,2.654986,1.508564,0.970046,0.399371,2.481639,1.049001,1.260048,1.122957,1.007833,0.924019,0.651451,0.468108,0.180634,0.242202,15.359265,4.136001,1.626644,0.915269,0.495106,0.557506,0.533567,0.13254,0.154478,0.266292,1.067873,1.213739,0.375863,0.235761,0.259667,1.9414,2.824941,1.389382,0.595476,0.542226,4.439565,2.482733,1.149345,0.818558,0.624572,4.040668,1.44702,0.816535,0.799962,0.585397,8.123243,3.113694,1.948581,0.820134,0.680049,3.324555,2.139772,0.823448,0.916724,0.509871
2.752574,1.091812,0.467787,0.677273,0.32008,95.639107,23.497154,6.148287,1.366704,0.799227,1.853303,0.47596,0.311566,0.403355,0.202579,8.208553,2.602625,1.991701,0.924824,0.386705,2.0836,0.95548,1.014498,1.123741,0.993455,0.818159,0.540205,0.443307,0.17923,0.248994,5.230499,1.563052,0.571268,0.418741,0.316818,0.420735,0.518894,0.141468,0.154913,0.275506,0.936415,1.177852,0.430454,0.242888,0.295403,1.767018,2.734279,1.276426,0.529325,0.58461,4.018871,2.489326,0.992592,0.802137,0.691659,3.27098,1.502092,0.677184,0.686047,0.628472,6.244255,2.726489,1.698164,0.758138,0.732963,2.735353,1.809038,0.737309,0.831184,0.537777
2.603369,1.157759,0.415397,0.583264,0.315611,51.99118,16.811544,4.444042,0.8531,0.781657,1.719593,0.563641,0.290163,0.372593,0.210996,10.292049,2.859816,2.515499,0.86778,0.375159,1.929525,1.137651,0.893688,1.167194,0.979281,0.781857,0.586265,0.443187,0.182982,0.247748,2.190262,1.106114,0.405723,0.30205,0.29938,0.404719,0.559605,0.148377,0.155025,0.282691,0.972958,1.222374,0.484893,0.251338,0.340448,2.012473,2.671651,1.121514,0.511131,0.655006,3.904353,2.787007,0.812725,0.775903,0.770577,3.208093,1.918137,0.564471,0.610416,0.661699,4.67507,2.447967,1.395715,0.715465,0.775738,2.777004,1.840056,0.649197,0.746273,0.565673
3.232035,1.597854,0.463376,0.535986,0.31359,25.209105,13.215725,3.234075,0.596882,0.7955,1.995151,0.818953,0.33035,0.353866,0.217815,12.596079,3.404135,2.983994,0.792536,0.367916,2.302155,1.553649,0.944959,1.227051,0.968173,0.934289,0.774965,0.471456,0.194012,0.239786,1.953319,1.444301,0.47802,0.303025,0.327294,0.588469,0.663702,0.16535,0.157411,0.287313,1.264901,1.376668,0.55505,0.262271,0.385522,2.839614,2.755989,1.018031,0.533361,0.738247,4.33572,3.424149,0.725759,0.742934,0.848529,4.086117,2.662444,0.570621,0.577649,0.682004,3.964978,2.43236,1.157716,0.702248,0.807067,3.705134,2.248038,0.628821,0.673454,0.591489
4.50363,2.299245,0.65709,0.536498,0.31968,15.362969,12.049781,2.78616,0.605854,0.847323,2.554693,1.191599,0.462034,0.354887,0.225691,14.6359,4.088433,3.324515,0.710366,0.366268,3.161007,2.095548,1.172328,1.289214,0.967396,1.400559,1.062723,0.53094,0.220237,0.22963,2.87825,1.966828,0.578965,0.322866,0.355309,0.937298,0.814312,0.204615,0.171319,0.291531,1.781261,1.629411,0.653905,0.283765,0.42245,4.199808,3.029543,1.037199,0.592549,0.817348,5.44009,4.304918,0.826032,0.725826,0.916318,5.705961,3.575025,0.780349,0.608391,0.695884,4.364021,2.720297,1.095227,0.730629,0.829864,5.2968,2.912303,0.74742,0.633322,0.616552
5.999444,3.078227,0.991429,0.57747,0.337628,17.198439,11.921698,3.010222,0.831412,0.92352,3.236405,1.605407,0.684303,0.385949,0.237904,16.032896,4.729811,3.488391,0.649783,0.366883,4.426211,2.66499,1.513904,1.360626,0.987738,2.238388,1.399068,0.611824,0.269359,0.222605,4.357425,2.550863,0.705799,0.368093,0.381318,1.389283,0.975489,0.267609,0.205497,0.298816,2.492804,1.936046,0.775402,0.325503,0.448112,5.877575,3.443581,1.180923,0.692771,0.879342,7.092745,5.194683,1.120118,0.760136,0.97272,7.612554,4.433852,1.198179,0.724573,0.713826,5.622986,3.237489,1.234808,0.81511,0.850556,7.08503,3.627251,1.016378,0.65145,0.645666
7.123017,3.719043,1.393532,0.641179,0.368824,22.481821,11.638169,3.551113,1.189445,0.998267,3.776542,1.96329,0.952187,0.447618,0.256423,16.485207,5.166463,3.433211,0.629999,0.364857,5.688497,3.171664,1.849052,1.453698,1.038436,3.343765,1.729775,0.686314,0.33871,0.222669,6.12173,3.080311,0.819627,0.444225,0.409599,1.804111,1.101313,0.339885,0.259709,0.313325,3.231809,2.224352,0.886771,0.389462,0.46886,7.496351,3.850583,1.375,0.83251,0.923864,8.9114,5.804626,1.513649,0.865748,1.02784,9.193197,5.013169,1.72803,0.917589,0.749361,7.261608,3.820376,1.507027,0.958198,0.882094,8.486393,4.172366,1.370515,0.736267,0.686544
7.584067,4.033353,1.765296,0.70667,0.409791,28.64673,10.655114,4.059925,1.584179,1.048837,4.053896,2.162735,1.198841,0.525423,0.280139,15.950263,5.295036,3.152436,0.651754,0.359035,6.637861,3.500957,2.058766,1.566999,1.115221,4.529438,1.987339,0.723963,0.413821,0.230257,7.914491,3.424314,0.880079,0.537384,0.443623,2.08556,1.148988,0.398724,0.321798,0.33712,3.865266,2.412661,0.949698,0.462184,0.496805,8.712865,4.070454,1.530146,0.982285,0.958152,10.503716,5.906022,1.872226,1.022959,1.091094,10.085287,5.147884,2.220588,1.13966,0.81,8.919416,4.269588,1.807755,1.132803,0.934787,9.168001,4.385929,1.711781,0.867044,0.741938
7.556206,3.939645,2.021808,0.749681,0.452192,36.814705,9.253003,4.342996,1.924152,1.060364,4.159787,2.149513,1.360361,0.592406,0.304746,14.834454,5.110024,2.717741,0.691512,0.35281,7.228135,3.595248,2.103416,1.670478,1.195035,5.621695,2.13623,0.717435,0.471419,0.242168,9.228822,3.504597,0.874276,0.617293,0.48267,2.246331,1.10913,0.426035,0.372734,0.367828,4.404665,2.444986,0.940463,0.521807,0.541606,9.467193,3.989993,1.593249,1.095595,0.98917,11.735941,5.458804,2.085619,1.178857,1.16269,10.432917,4.828703,2.543561,1.320878,0.890941,10.120315,4.389965,2.031033,1.28639,1.011088,9.344736,4.218411,1.956865,0.997515,0.806333
7.277122,3.467048,2.122579,0.74995,0.486022,46.910797,8.155221,4.298714,2.129157,1.02637,4.219958,1.9242,1.401365,0.619828,0.324323,13.098609,4.665824,2.231681,0.716524,0.350043,7.346102,3.423902,2.006536,1.717834,1.246238,6.509079,2.154195,0.67409,0.490244,0.253262,9.999933,3.308026,0.809008,0.651847,0.5208,2.264481,0.999052,0.413095,0.395243,0.398332,4.725285,2.312283,0.852454,0.547868,0.601338,9.632125,3.604643,1.558038,1.129312,1.016474,12.299299,4.593159,2.11232,1.272863,1.230792,10.3388,4.157663,2.627586,1.398006,0.974658,10.562339,4.104272,2.119377,1.365003,1.10256,9.164593,3.716452,2.06115,1.076095,0.867115
6.913399,2.782275,2.081651,0.704641,0.503713,60.141769,8.174274,4.002294,2.15688,0.953589,4.242895,1.561438,1.324946,0.594568,0.33423,11.089451,4.092458,1.791905,0.707328,0.351935,6.973973,3.022293,1.845909,1.676774,1.247829,6.974043,2.047,0.611362,0.463074,0.25932,9.800194,2.912497,0.710961,0.626488,0.548544,2.185532,0.859278,0.365193,0.383696,0.418502,4.790735,2.069865,0.708883,0.534399,0.659652,9.090824,3.050604,1.462183,1.068378,1.028699,11.952344,3.576806,1.993554,1.271132,1.274649,9.913605,3.346907,2.486826,1.349989,1.035126,10.180714,3.520337,2.078816,1.339537,1.190183,8.754536,3.043812,2.031026,1.076113,0.908976
6.762618,2.087309,1.945265,0.62989,0.501941,76.136055,9.366977,3.65584,2.022946,0.861867,4.429196,1.167354,1.164103,0.528916,0.332724,9.22515,3.493522,1.460262,0.671721,0.356294,6.380275,2.481452,1.708586,1.557361,1.200709,7.159195,1.837348,0.546625,0.40292,0.258425,9.105753,2.443046,0.608982,0.554531,0.556923,2.088067,0.724021,0.299184,0.348815,0.419014,4.676512,1.78027,0.550599,0.498461,0.692503,8.289261,2.468138,1.356884,0.941851,1.00935,11.068965,2.644165,1.819966,1.18995,1.272702,9.662852,2.580986,2.196853,1.209218,1.046255,9.413588,2.819857,1.956278,1.229807,1.248062,8.493241,2.362098,1.90616,1.011909,0.918786
6.734356,1.531683,1.762599,0.551062,0.483718,93.042107,11.067349,3.426397,1.790076,0.775965,4.549068,0.83848,0.968522,0.451007,0.321864,7.415189,2.933203,1.246111,0.632789,0.358702,5.597631,1.928556,1.638734,1.41981,1.126734,6.910154,1.56048,0.489557,0.335581,0.251921,7.880962,2.018506,0.522851,0.467985,0.542147,1.981372,0.611994,0.236021,0.310625,0.395886,4.372962,1.495678,0.41894,0.467598,0.68101,7.219356,1.95976,1.278219,0.805106,0.94783,9.783008,1.923341,1.68168,1.077446,1.212921,9.404282,1.956292,1.858609,1.038691,0.994772,8.406434,2.182313,1.809519,1.087736,1.252796,8.212255,1.78195,1.733231,0.923093,0.891794
6.627421,1.15828,1.562393,0.488416,0.45922,107.402611,12.295072,3.380496,1.54072,0.716001,4.600885,0.611733,0.779693,0.387121,0.306871,5.95542,2.383919,1.118423,0.611097,0.356256,4.800928,1.460767,1.617875,1.338559,1.061188,6.395528,1.24801,0.442149,0.284771,0.244759,6.562306,1.688634,0.460731,0.399161,0.508353,1.88675,0.51876,0.193718,0.287298,0.353617,3.98006,1.240305,0.33868,0.461564,0.623658,6.22856,1.552308,1.23054,0.709449,0.8495,8.559066,1.412546,1.623569,0.982096,1.101908,9.226097,1.466429,1.556409,0.898284,0.890291,7.596976,1.701341,1.676358,0.96639,1.195005,7.95773,1.331305,1.547755,0.849165,0.835336
6.410073,0.946965,1.344275,0.449351,0.439888,113.937866,12.137881,3.455978,1.340072,0.687112,4.424151,0.49004,0.617675,0.350995,0.292335,4.682257,1.889851,1.028724,0.609132,0.348849,4.037635,1.140206,1.583118,1.349083,1.03711,5.593143,0.944796,0.398305,0.259771,0.242821,5.313433,1.465421,0.414029,0.364606,0.465575,1.789596,0.443027,0.177507,0.28585,0.303702,3.57657,1.035118,0.304381,0.482229,0.539115,5.401397,1.265736,1.183115,0.678508,0.735777,7.534523,1.079297,1.616632,0.926862,0.96437,8.938953,1.106591,1.3184,0.818464,0.762363,7.456616,1.399028,1.552154,0.894734,1.084067,7.595259,1.019691,1.358434,0.810924,0.764134
5.796824,0.863915,1.105192,0.430313,0.431981,109.211578,10.520221,3.542646,1.244136,0.677513,4.025486,0.466328,0.48769,0.340642,0.279751,3.748838,1.531012,0.935144,0.618463,0.337885,3.327937,1.001082,1.477448,1.429675,1.0696,4.637403,0.698531,0.354607,0.255297,0.249379,4.250852,1.341912,0.372411,0.359565,0.424309,1.673585,0.40024,0.183791,0.299883,0.259419,3.195093,0.910383,0.29909,0.514288,0.456297,4.839408,1.131246,1.110513,0.702415,0.632618,6.813038,0.950596,1.591421,0.901889,0.832879,8.441088,0.913106,1.133988,0.79408,0.647239,7.568091,1.251338,1.425682,0.869321,0.943169,7.087116,0.865004,1.168746,0.805399,0.692641
5.204936,0.881018,0.872322,0.419305,0.434569,95.044891,8.169059,3.597473,1.295787,0.675072,3.537894,0.517186,0.39454,0.341699,0.267758,3.691013,1.409981,0.839425,0.6264,0.326669,2.814787,1.01977,1.295655,1.517502,1.149668,3.812544,0.560042,0.319378,0.256853,0.263874,3.577267,1.293857,0.335927,0.365183,0.390585,1.619775,0.403851,0.207278,0.313365,0.230376,2.981938,0.881023,0.311243,0.532967,0.400909,4.686794,1.148482,1.023866,0.744268,0.559211,6.45606,1.019284,1.501253,0.872606,0.7336,7.957581,0.894929,0.995166,0.790768,0.571624,8.14842,1.180795,1.307368,0.858034,0.800735,6.681361,0.858745,1.000394,0.807633,0.630214
4.500177,0.980391,0.702465,0.408337,0.442232,78.234795,6.099419,3.628604,1.509545,0.680475,3.01532,0.614819,0.349083,0.341005,0.255203,4.427755,1.588133,0.770306,0.629625,0.320363,2.458863,1.139618,1.105735,1.550955,1.251471,3.19113,0.53725,0.311247,0.251385,0.28396,3.207526,1.290225,0.3217,0.364033,0.365917,1.607801,0.455423,0.25071,0.312992,0.220457,2.864355,0.948964,0.345995,0.520321,0.385051,4.83447,1.289586,0.969663,0.766805,0.525059,6.206925,1.250782,1.362279,0.812945,0.678287,7.440357,1.016717,0.918025,0.778542,0.543361,8.450547,1.145739,1.24282,0.830939,0.682599,6.299674,0.972417,0.901559,0.794797,0.581192
3.85338,1.162674,0.672109,0.396791,0.451648,64.787407,5.303245,3.684238,1.853269,0.706682,2.490187,0.768705,0.370805,0.333585,0.24506,5.902019,2.043725,0.763332,0.63351,0.324453,2.335642,1.340492,1.027009,1.51474,1.346079,2.904507,0.606322,0.350906,0.238003,0.307597,3.091373,1.331863,0.365616,0.35334,0.351407,1.644715,0.551893,0.321724,0.295788,0.229079,2.819497,1.109443,0.422733,0.474099,0.404584,5.103218,1.535564,1.006045,0.750061,0.534379,5.931846,1.616745,1.246082,0.721451,0.666677,6.78105,1.268812,0.945738,0.745183,0.553903,8.387259,1.201091,1.307211,0.779691,0.610099,5.861847,1.191028,0.935103,0.755975,0.548767
4.047108,1.419552,0.82476,0.390113,0.463605,59.117798,6.1829,3.762074,2.231549,0.761101,2.474232,0.982382,0.468129,0.322059,0.243723,8.481364,2.666302,0.833883,0.646528,0.342199,3.142833,1.605423,1.145346,1.439334,1.407114,3.339867,0.73327,0.439816,0.221727,0.33278,3.817184,1.419286,0.48202,0.342335,0.350386,2.005018,0.690298,0.419409,0.266926,0.252269,3.276407,1.343916,0.552616,0.404957,0.444797,6.244141,1.866629,1.164788,0.695216,0.588634,6.649717,2.064625,1.228612,0.619018,0.693438,7.162807,1.648831,1.110836,0.695677,0.58832,8.596545,1.434126,1.541888,0.717148,0.604194,6.361993,1.495343,1.131129,0.696907,0.538687
5.791035,1.729171,1.135443,0.388921,0.479593,64.521233,8.388199,3.777243,2.499502,0.837647,3.421383,1.243309,0.618443,0.309474,0.255338,12.578197,3.325315,0.970279,0.663864,0.371387,5.383484,1.925686,1.472124,1.362855,1.419411,4.629975,0.882478,0.558539,0.207607,0.356761,5.886789,1.572541,0.659991,0.341603,0.366906,2.868682,0.870684,0.539431,0.234527,0.284336,4.500326,1.642576,0.730218,0.329285,0.488703,8.666845,2.294838,1.432593,0.615142,0.682603,8.974434,2.559617,1.353378,0.530617,0.75017,9.503629,2.161782,1.401814,0.637515,0.631487,9.735737,1.938022,1.933164,0.664795,0.681097,8.44153,1.873316,1.463661,0.630404,0.555412
9.106604,2.032297,1.524802,0.388059,0.498669,74.945122,11.072812,3.609095,2.531861,0.921966,5.274722,1.510283,0.780664,0.29669,0.27772,17.466845,3.86061,1.146007,0.667404,0.405706,8.971805,2.272096,1.941278,1.309689,1.386331,6.60276,1.012359,0.678146,0.19842,0.377355,9.272617,1.774933,0.868599,0.354423,0.403676,4.204304,1.074754,0.676354,0.205611,0.320984,6.49238,1.963964,0.937115,0.262252,0.525799,12.383836,2.796215,1.754515,0.527532,0.803015,12.704547,3.045172,1.622182,0.471846,0.825413,13.787841,2.762132,1.775145,0.57531,0.672424,12.239963,2.708976,2.424098,0.64003,0.83888,12.211054,2.285166,1.866097,0.567741,0.596807
13.330005,2.265959,1.90689,0.378665,0.515729,86.293388,13.489344,3.196137,2.292054,0.997389,7.70474,1.734015,0.920947,0.284553,0.30235,22.69606,4.144079,1.329785,0.636795,0.437321,13.228354,2.572941,2.403694,1.273524,1.323002,8.67972,1.091918,0.769159,0.191844,0.393925,13.397417,1.972098,1.057692,0.374186,0.45783,5.721627,1.265688,0.813587,0.182404,0.357837,8.835479,2.245351,1.136674,0.211838,0.552934,16.623657,3.302568,2.047832,0.441379,0.925287,16.913177,3.460545,1.999654,0.441596,0.903283,19.151804,3.364983,2.17534,0.509612,0.703575,15.619473,3.627863,2.940057,0.639479,1.047183,16.87039,2.671038,2.268007,0.511282,0.651842
17.172667,2.354284,2.244453,0.366043,0.52354,90.363663,14.982054,2.576843,1.854959,1.047298,9.88567,1.86067,1.047962,0.281316,0.318641,26.535578,4.086536,1.520336,0.571263,0.457502,16.896725,2.729399,2.718175,1.240275,1.250882,10.221162,1.101488,0.818852,0.183986,0.406218,17.221973,2.085633,1.188153,0.390405,0.518845,6.935372,1.388545,0.930721,0.163618,0.389277,10.83479,2.399796,1.294083,0.1808,0.569407,20.156395,3.673927,2.252387,0.368228,1.019181,20.213133,3.691738,2.438984,0.435121,0.964449,23.788246,3.815915,2.584039,0.455675,0.720335,19.099287,4.456176,3.41176,0.653995,1.251681,20.941359,2.917542,2.641149,0.469152,0.703605
19.438795,2.27299,2.545961,0.371556,0.517608,85.653679,15.242327,1.910501,1.37536,1.060371,11.168817,1.860934,1.192106,0.297993,0.319327,28.164997,3.692349,1.707455,0.493981,0.460667,18.956194,2.688822,2.801586,1.204287,1.188355,10.786054,1.052711,0.830311,0.173034,0.412639,19.721806,2.077402,1.244667,0.394323,0.570772,7.46197,1.402876,1.003029,0.147815,0.408608,11.877043,2.377213,1.380612,0.170276,0.574297,21.868246,3.787299,2.330371,0.325508,1.059614,21.5509,3.655562,2.871722,0.451908,0.991626,26.2299,3.974808,2.988336,0.439719,0.720974,21.709776,4.93596,3.785222,0.682258,1.393196,23.114832,2.93966,2.972639,0.455439,0.737393
19.458323,2.052447,2.818587,0.413622,0.499057,73.505844,14.237119,1.406227,1.021427,1.034931,11.138787,1.742821,1.370128,0.337735,0.303523,26.913984,3.05723,1.868272,0.434528,0.4478,18.817627,2.456458,2.633104,1.16481,1.142685,10.24238,0.968337,0.811001,0.160089,0.410366,20.231995,1.93908,1.22727,0.382358,0.59715,7.118528,1.296333,1.009659,0.134308,0.409445,11.630881,2.168261,1.382419,0.18106,0.565556,21.20495,3.579916,2.275039,0.324207,1.036229,20.716141,3.336987,3.223603,0.497881,0.974079,25.661097,3.775984,3.357643,0.482094,0.705216,23.004429,4.916435,4.019972,0.728804,1.43013,22.667637,2.715661,3.249585,0.481007,0.745529
17.361404,1.759987,3.046513,0.495651,0.473095,59.999981,12.359539,1.183345,0.88725,0.978082,9.863561,1.535467,1.559761,0.393339,0.276161,23.185751,2.32636,1.967214,0.414187,0.425969,16.648914,2.081158,2.262582,1.137582,1.105992,8.798756,0.868312,0.769728,0.148559,0.395806,18.64835,1.691855,1.156856,0.356987,0.58725,6.034039,1.089608,0.943725,0.124432,0.388863,10.219398,1.81148,1.303795,0.211511,0.54185,18.434614,3.088314,2.121064,0.363596,0.957956,18.361233,2.809246,3.432215,0.575362,0.9113,22.375103,3.263764,3.638795,0.58423,0.67449,23.264545,4.418311,4.082314,0.794705,1.353351,19.831491,2.298863,3.440518,0.54633,0.728339
14.107193,1.466258,3.159494,0.597667,0.446026,50.262302,10.108991,1.204798,0.949745,0.900449,7.927327,1.279857,1.696353,0.444552,0.245213,18.416674,1.64816,1.963037,0.429863,0.404542,13.364578,1.646566,1.787513,1.148301,1.060981,6.956769,0.767877,0.710767,0.141228,0.367008,15.72267,1.383968,1.06239,0.322875,0.541828,4.606984,0.836309,0.81534,0.118542,0.349509,8.187973,1.385517,1.155304,0.250728,0.504996,14.592683,2.432151,1.903611,0.422592,0.847674,15.625811,2.18799,3.425454,0.668713,0.813568,17.750198,2.570371,3.734861,0.716248,0.63334,22.857809,3.590446,3.931027,0.867177,1.187212,15.765945,1.792006,3.472749,0.631608,0.692605
10.875593,1.234035,3.086195,0.683247,0.422533,46.511635,8.127685,1.335309,1.094954,0.814446,6.01905,1.023978,1.712339,0.467743,0.219076,14.122415,1.146468,1.849823,0.458282,0.38997,10.079978,1.24636,1.321574,1.218932,0.994855,5.213222,0.675935,0.641535,0.138931,0.325445,12.363194,1.094381,0.978266,0.285718,0.47296,3.293125,0.602701,0.653404,0.115472,0.300549,6.201633,0.988406,0.965926,0.283675,0.46228,10.929843,1.77443,1.664003,0.470582,0.734812,13.435655,1.625452,3.188379,0.750317,0.701671,13.373827,1.891571,3.571423,0.830187,0.591365,22.05641,2.688647,3.565923,0.921112,0.980096,11.901767,1.326691,3.290644,0.70438,0.649582
8.378148,1.106516,2.802485,0.720609,0.403079,47.511616,6.876423,1.443954,1.196211,0.734544,4.540327,0.815636,1.572028,0.451232,0.20324,11.12327,0.910586,1.660311,0.473069,0.383443,7.470119,0.954714,0.952186,1.355967,0.909635,3.854116,0.601464,0.563618,0.141002,0.275851,9.238016,0.899194,0.912998,0.251034,0.398752,2.357563,0.43618,0.498959,0.115187,0.256129,4.684423,0.696643,0.786452,0.301148,0.426544,8.217172,1.247136,1.462213,0.486472,0.646329,11.947798,1.256074,2.780749,0.794869,0.602749,10.165648,1.415214,3.143911,0.889107,0.561416,20.800724,1.925728,3.032799,0.931878,0.786661,9.126863,1.024044,2.900753,0.738435,0.610669
